village_name,school,hospital,park,retail
三合村委会,186,12,6,242
福潭村委会,204,19,10,262
新溪西村委会,220,21,7,292
流溪村委会,214,14,7,269
范溪村委会,207,12,7,257
港后村委会,178,7,8,196
内新村委会,199,8,7,222
洋新村委会,173,6,7,200
浮草村委会,288,25,13,379
崎沟村委会,183,13,9,194
禾皋村委会,106,8,6,100
高美村委会,150,10,7,173
西新村委会,129,9,5,151
东北村委会,152,10,7,180
鹤联村委会,284,21,9,357
新庆村委会,289,23,8,352
泗黄村委会,124,6,3,117
泗和村委会,170,7,2,207
溪尾周村委会,303,28,13,377
新中村委会,94,6,6,61
珠埕村委会,451,21,6,529
枫洋二村委会,458,27,8,565
枫洋三村委会,534,30,6,622
枫洋四村委会,372,22,7,464
崎头村委会,649,46,9,736
孚中村委会,518,28,6,568
福庆村委会,107,3,5,122
横溪村委会,98,2,1,92
登塘村委会,57,2,2,64
白云村委会,297,18,7,389
东门村委会,212,15,9,303
南门村委会,235,15,7,328
大埕村委会,419,32,9,535
浮岗村委会,47,1,1,35
凤岗村委会,172,12,4,186
南陇村委会,181,10,7,243
泮洋村委会,190,12,5,264
吉林村委会,192,14,6,273
双岗村委会,85,4,3,51
淇园村委会,160,11,12,241
盛户村委会,123,3,2,104
徐陇村委会,135,11,12,201
洪巷村委会,144,13,3,178
潘刘村委会,125,6,0,114
福洞村委会,193,14,5,264
乌洋村委会,173,11,4,229
西郊村委会,165,13,5,216
三胜村委会,287,23,8,335
市头村委会,124,6,3,91
下阁村委会,119,5,3,90
阁一村委会,119,5,3,77
阁二村委会,121,6,1,111
塘东村委会,127,5,2,103
东升村委会,128,7,2,114
银湖村委会,137,7,4,133
鹳四村委会,259,14,9,292
远光村委会,563,49,16,634
湖美村委会,163,10,2,155
潘厝村委会,168,12,4,175
龙下村委会,174,12,4,185
下陇村委会,193,15,4,227
田头村委会,192,15,4,230
厂头村委会,207,18,4,243
辜厝村委会,204,16,4,237
陈厝巷村委会,199,15,4,239
黄厝巷村委会,189,15,4,239
上官路村委会,154,7,14,99
赖厝村委会,164,13,5,217
仙都三村委会,171,13,4,198
塔下村委会,157,9,4,149
上西林村委会,154,6,4,151
下西林村委会,698,67,15,811
内池村委会,81,3,3,68
贾里村委会,206,18,2,286
院前村委会,209,19,2,272
岭头村委会,36,1,3,25
水美村委会,202,17,4,266
新联村委会,176,16,4,188
仙安村委会,199,18,4,228
龙吉美村委会,208,17,4,259
和平村委会,196,17,2,272
红旗村委会,197,17,2,279
宏安一村委会,222,16,2,316
金东村委会,222,17,2,325
南方村委会,8,0,0,3
金一村委会,71,2,2,57
金二村委会,221,16,3,327
金三村委会,207,16,3,294
金四村委会,4,1,0,1
东里村委会,203,13,10,247
华桥村委会,213,17,5,319
华美一村委会,249,20,6,341
华美二村委会,228,17,3,320
骊塘三村委会,166,16,6,151
庄西陇村委会,171,15,2,194
礼阳郑村委会,149,14,2,176
诗阳村委会,168,17,2,214
下张村委会,185,17,5,259
沟边村委会,212,20,5,309
黄厝尾村委会,18,2,0,6
内畔村委会,18,2,0,6
霞露村委会,18,2,0,6
砚前村委会,202,14,10,240
大干村委会,203,14,10,245
亭厦村委会,189,13,10,214
美乡村委会,495,41,13,623
林厝村委会,211,17,9,255
仙溪村委会,456,37,14,467
乔林村委会,210,18,9,258
官路村委会,371,26,8,431
梅溪村委会,484,29,9,536
厦吴村委会,229,22,9,297
外文村委会,497,41,13,619
凤岐村委会,251,19,8,303
文里村委会,244,15,5,325
刘陇村委会,202,9,8,233
龙坑村委会,166,16,6,150
庄陇村委会,108,6,1,89
洲东村委会,34,2,1,32
仙洲村委会,122,7,2,109
樟厝洲村委会,516,44,14,620
古板头村委会,257,25,13,210
南门村委会,28,0,0,6
东陇村委会,70,3,5,31
田东村委会,36,0,1,31
深洋村委会,95,7,2,177
官田村委会,102,8,2,181
横山村委会,125,8,1,194
东明村委会,122,8,1,193
东星村委会,116,8,2,180
大坑村委会,143,4,7,158
仙马村委会,192,10,11,280
坑仔村委会,139,14,4,196
山前村委会,131,3,8,133
西美村委会,139,6,6,134
玉窖村委会,1134,80,37,1016
新乡村委会,117,8,2,144
新厝村委会,136,9,14,87
湄洲村委会,203,14,7,244
后望村委会,88,2,5,77
新桥村委会,66,2,2,71
河陇村委会,153,5,8,189
草尾村委会,153,5,8,189
市上村委会,170,10,9,261
肖渡村委会,60,4,6,42
凤壶村委会,177,6,8,237
渡头村委会,80,9,4,68
横陇村委会,69,6,4,49
前沟村委会,70,6,4,46
前埔村委会,192,10,11,278
下北村委会,61,3,3,28
后溪村委会,60,2,3,24
前美村委会,491,35,11,541
渡亭村委会,464,30,10,470
蔡寮村委会,307,14,9,352
下村村委会,444,28,8,453
沟内村委会,424,27,8,441
陈厝洲村委会,363,19,8,397
建阳村委会,277,9,12,327
许厝村委会,231,10,9,294
槐泽村委会,234,10,9,290
槐东村委会,334,14,12,381
立德村委会,382,21,11,416
槐南村委会,118,8,3,118
程洋岗村委会,99,6,5,78
窖西村委会,392,28,10,489
南湾村委会,337,25,9,415
北湾村委会,424,32,10,504
东湾村委会,258,24,9,377
海后村委会,166,8,6,211
永新村委会,120,8,9,130
涂城村委会,152,8,1,180
竹林村委会,154,8,2,177
兰苑村委会,137,8,5,151
上巷村委会,118,6,11,107
南徽村委会,180,10,8,225
盛洲村委会,108,8,14,80
埭头村委会,102,8,13,81
上岱美村委会,100,8,12,85
下岱美村委会,94,6,5,49
河美村委会,99,6,6,56
东和村委会,104,7,11,60
观一村委会,109,7,11,59
塘西村委会,106,7,11,59
月窟村委会,117,8,12,62
南畔洲村委会,112,8,13,63
明德村委会,504,46,10,555
南社村委会,46,4,4,29
鸿三村委会,576,92,14,468
八里村委会,584,153,13,380
塔西社区居民委员会,27,7,2,44
新村社区居委会,240,45,8,235
东门社区居委会,303,74,6,237
城北社区居委会,33,4,0,29
河东村委会,47,8,0,54
郑庄村委会,252,48,10,246
王圩村委会,8,4,1,9
山前村委会,42,7,0,38
任庄村委会,15,4,1,17
伊东村委会,18,4,2,21
田王村委会,22,5,1,30
佟二堡村民委员会,3,0,0,0
汉塘村委会,28,8,0,36
焦庄村委会,14,8,0,35
郭楼村委会,19,5,0,24
刘瑞宇村委会,156,21,0,93
郑桥村委会,32,12,1,46
沙土社区居委会,155,21,0,95
曹屯村委会,30,6,0,53
东王楼村委会,24,14,0,29
许店村委会,143,21,7,65
卞庄村委会,27,14,0,34
大刘庄村委会,17,5,0,23
林庄村委会,44,5,0,34
后王庄村委会,44,5,0,34
西郭村委会,20,7,0,17
万家村委会,144,21,7,62
宋楼村委会,4,2,0,2
王庄村委会,21,5,0,37
马堂村委会,37,6,1,36
郭庄村委会,206,39,1,129
连庄村委会,31,6,0,42
宝珠口村委会,12,5,0,9
圈头村委会,25,2,0,19
周庄村委会,16,3,0,13
大石庄村委会,155,21,0,92
汲尧村委会,46,15,1,52
鲁谢庄村委会,21,7,0,12
刘辛庄村委会,19,2,0,8
新村村委会,8,1,0,10
后王花园村委会,17,8,0,22
李村集村委会,22,6,0,38
刘李村村委会,156,21,0,97
马厂村委会,155,21,0,95
万乾村委会,30,4,0,37
司庄村委会,30,4,0,38
纸坊村委会,144,21,7,67
许海村委会,22,3,0,28
刘三门村委会,22,6,0,31
徐庄村委会,20,5,0,37
田海村委会,8,3,0,4
东赵寨村委会,20,7,0,16
宋庄村委会,19,6,0,26
东马垓村委会,26,5,1,35
毛庄村委会,493,92,6,331
丰乐里村民委员会,181,18,12,100
尹屯村委会,8,0,0,10
新北峰村委会,13,1,0,9
东樊屯村委会,280,43,16,254
渔岙村委会,62,11,2,72
樟岙村委会,138,24,3,163
筠岗村委会,11,9,3,20
中山村委会,155,23,9,179
吴家村委会,149,23,7,172
前排村委会,49,12,1,89
河西村委会,16,5,0,45
西轩湖甸村委会,291,57,9,234
和平村委会,68,23,3,97
新风村委会,50,11,1,95
大冯庄村委会,178,21,11,180
张村居委会,84,11,6,100
后双岛村委会,21,10,3,24
孙家滩村委会,31,13,3,57
北江疃村委会,37,3,1,59
团结村民委员会,868,82,32,546
上埠村委会,823,77,31,530
中埠村委会,707,60,24,420
下埠村委会,129,48,13,107
薛前村委会,859,81,33,522
薛后村委会,791,83,31,501
周田社区,1348,135,193,961
星火社区,801,86,37,497
华表社区,870,89,37,487
上村社区,860,88,35,507
中村社区,66,13,4,52
下村村委会,760,69,31,480
前埠村委会,4,3,0,3
寨下村委会,515,33,15,326
孙桥社区,512,36,15,364
横河村委会,297,29,8,262
宋家埭村委会,116,22,4,245
林光社区,108,25,5,237
仙降村委会,106,25,5,241
新安村委会,11,2,1,4
下社村委会,101,25,7,236
台头村委会,157,19,6,273
翁垟村委会,183,52,18,188
金光村委会,398,63,42,360
垟头村委会,86,23,6,202
塘里村委会,83,23,5,99
四甲村委会,95,33,16,123
前林村委会,103,36,17,124
后林村委会,22,7,0,10
下林村委会,53,18,5,73
阁三村委会,51,13,2,92
塘头村委会,96,24,7,136
沙园村委会,92,25,6,138
大池头村委会,273,50,15,140
林北村委会,281,28,10,258
白象村委会,593,43,21,398
中洲村委会,358,31,14,341
繁荣村委会,156,20,4,238
周村村委会,8,1,1,2
十八江村委会,462,77,50,408
邵宅社区,419,64,49,418
赵宅社区,413,62,47,394
陈宅社区,428,63,48,390
塘西社区,438,63,49,427
韩田社区,459,70,52,448
新坊社区,457,78,50,416
官渎社区,10,2,1,6
上金村委会,517,92,53,462
鲍二村委会,503,87,53,450
鲍三村委会,510,94,52,451
鲍四村委会,511,92,53,454
鲍七村委会,92,17,6,246
前进村委会,6,2,0,0
南河村委会,469,81,57,440
五林村委会,452,88,56,437
五方村委会,341,70,15,223
西河村委会,388,71,60,429
陈岙村委会,30,10,3,48
西岙村委会,58,20,10,74
上叶村委会,94,37,16,220
吴岙村委会,384,58,45,403
花园村委会,254,44,27,279
沙渎村委会,546,86,25,306
江浦村委会,62,18,2,55
九甲村委会,65,15,3,62
篁社村委会,8,2,2,2
金山村委会,35,13,2,45
桐浦村委会,47,7,2,23
曹北村委会,18,5,2,20
许南村委会,133,17,13,136
睦州垟村委会,167,37,9,109
上汇村委会,126,20,14,203
雄溪村委会,514,89,52,450
塘下村委会,10,2,2,4
郭南村委会,119,16,13,122
河头村委会,78,25,3,68
前垟村委会,146,30,14,304
宋岙底村委会,199,38,23,338
曹埭村委会,286,40,35,377
凰桥村委会,296,43,41,374
任桥村委会,327,52,88,417
梅园村委会,478,75,123,550
梅屿村委会,482,44,33,328
浦东村委会,88,24,3,62
华亭村委会,185,23,22,290
潘桥村委会,65,14,5,68
横塘村委会,138,17,13,212
马桥村委会,88,16,9,197
丁岙村委会,176,22,21,261
横屿头村委会,3,3,0,0
陈庄村委会,46,7,2,23
焦下村委会,42,9,7,96
泉塘村委会,18,5,3,46
桐岭村委会,378,71,60,418
陈岙村委会,146,25,13,214
穗丰村委会,95,19,12,165
仙南村委会,75,13,9,122
岩二村委会,222,53,17,294
沈岙村委会,108,21,11,178
竹溪村委会,26,8,4,24
天长村委会,27,11,5,30
戈恬村委会,609,33,30,344
蚬涌村民委员会,680,30,38,897
涌口村民委员会,621,26,35,827
河村村民委员会,525,24,39,780
礼村村民委员会,539,27,37,779
植村村民委员会,489,23,37,729
猛涌村民委员会,450,23,37,732
诜村村民委员会,96,6,10,186
会江村民委员会,267,21,39,604
官坑村民委员会,570,25,35,875
大兴村民委员会,581,27,34,891
北联村民委员会,524,25,38,784
山西村民委员会,492,21,38,765
大维村民委员会,2,0,0,0
东联村民委员会,579,26,39,899
大山村民委员会,101,8,13,290
沙溪村民委员会,193,22,29,487
石壁一村民委员会,168,16,25,327
大洲村民委员会,407,27,40,496
屏山一村民委员会,367,25,34,463
屏山二村民委员会,375,25,37,442
都那村民委员会,551,38,48,820
茶东村民委员会,338,31,47,645
新水坑村民委员会,843,59,50,941
傍江东村民委员会,666,51,47,880
新桥村民委员会,282,23,40,467
坑头村民委员会,414,20,23,372
市头村民委员会,434,21,21,472
板桥村民委员会,409,24,28,535
梅山村民委员会,331,23,39,515
樟边村民委员会,485,26,39,651
江南村民委员会,547,30,44,746
里仁洞村民委员会,626,28,30,855
官堂村民委员会,119,6,9,473
塘西村民委员会,587,28,27,784
新基村民委员会,593,27,27,757
员岗村民委员会,502,25,26,717
陈边村民委员会,85,12,20,114
草堂村民委员会,85,12,20,121
草堂村民委员会,17,1,4,14
西山村民委员会,169,18,27,298
眉山村民委员会,113,10,4,129
南派村民委员会,217,19,78,305
赤岗村民委员会,193,18,87,269
赤山东村民委员会,731,45,41,431
福涌村民委员会,190,9,9,222
前锋村民委员会,109,8,3,141
海傍村民委员会,49,4,5,70
低涌村民委员会,276,12,12,248
长坦村民委员会,487,32,22,408
雁洲村民委员会,391,25,21,568
石基村民委员会,289,25,23,440
官涌村民委员会,249,19,49,369
南浦村民委员会,269,24,24,417
永善村民委员会,349,26,27,561
莲塘村民委员会,326,29,33,589
小龙村民委员会,148,20,33,389
凌边村民委员会,209,18,28,347
金山村民委员会,174,24,38,406
桥山村民委员会,190,22,41,490
文边村民委员会,584,41,30,728
犀牛角社区居委会,124,7,7,393
东华村委会,56,3,4,155
汉塘村委会,92,6,8,295
新兴村委会,109,9,86,145
明星村委会,113,6,8,358
高增村委会,110,6,9,380
人和村委会,118,5,7,391
西成村委会,109,5,7,379
矮岗村委会,124,5,9,443
凤和村委会,44,1,3,66
岗尾村委会,102,4,7,371
方石村委会,110,5,6,367
大巷村委会,136,8,9,463
太成村委会,117,5,6,410
鸦湖村委会,111,7,8,427
秀水村委会,109,6,7,468
鹤亭村委会,159,11,16,421
建南村委会,220,27,36,1027
龙归社区居委会,48,4,2,152
白山村委会,96,10,3,323
和龙村委会,172,14,11,613
米龙村委会,233,15,13,746
大源村委会,42,1,5,83
石湖村委会,99,8,4,351
头陂村委会,98,6,4,376
沙亭村委会,146,10,8,589
大沥村委会,140,13,10,575
谢家庄村委会,172,14,11,616
草庄村委会,106,7,6,519
田心村委会,143,13,11,628
柏塘村委会,159,13,12,592
北村村委会,141,15,13,547
夏良村委会,193,16,29,801
南村村委会,164,15,32,838
园夏村委会,203,21,39,948
南岭村委会,225,26,36,1117
永兴村委会,212,22,14,1024
龙岗村委会,103,5,8,212
长腰岭村委会,71,3,7,136
五龙岗村委会,18,2,0,40
白土村委会,17,2,0,41
马洞村委会,40,1,6,90
黎家塘村委会,79,2,7,132
湴湖村委会,68,5,6,113
红旗村委会,22,3,1,34
雄伟村委会,78,5,7,137
纲领村委会,76,4,6,278
乌溪村委会,75,4,5,275
大罗村委会,626,47,62,903
小罗村委会,71,3,5,310
安平村委会,97,6,8,245
白沙村委会,68,4,4,249
良田村委会,75,4,5,224
金盆村委会,49,2,4,284
光明村委会,49,1,4,182
陈洞村委会,17,1,3,36
塘贝村委会,60,1,6,165
水沥村委会,91,4,5,183
双岗村委会,89,4,2,192
茅山村委会,60,1,6,136
小塘村委会,109,10,21,332
何布村委会,119,7,26,310
南岗村委会,95,17,20,574
珠江村委会,149,22,29,611
江村村委会,131,17,28,505
泉溪村委会,81,5,7,181
大岭村委会,91,10,85,151
大石岗村委会,40,3,3,82
莲港村委会,50,14,6,68
聚金村委会,70,11,6,100
黎明村委会,313,46,26,203
方浜村委会,228,28,24,218
张庄村委会,168,24,22,218
生田村委会,81,16,16,149
胡湾村委会,174,34,22,176
大庄村委会,231,30,24,171
庄基村委会,70,13,8,127
石桥村委会,36,13,6,102
灵峰村委会,35,17,5,67
漕湖村委会,31,15,14,61
宅基村委会,31,8,16,55
迎湖村委会,28,9,13,55
项路村委会,109,26,5,156
渭西村委会,70,14,6,107
渭南村委会,97,16,6,124
骑河村委会,97,18,7,128
凤凰泾村委会,66,13,6,126
陆巷居委会,7,5,1,47
消泾村委会,10,5,0,16
车渡村委会,10,2,5,14
戴溇村委会,32,13,9,55
枪堂村委会,60,11,10,97
十图村委会,27,6,5,48
岸山村委会,38,6,8,64
清水村委会,22,17,1,45
新泾村委会,18,3,6,21
东升社区居委会,338,51,7,211
五里堂社区居委会,330,55,3,190
杨韩社区居委会,303,51,5,181
七井社区居委会,17,20,0,20
青春社区居委会,17,20,0,23
骑路社区居委会,101,34,1,78
八里社区居委会,421,90,21,368
双庄社区居委会,294,45,3,167
小仝社区居委会,286,37,6,168
三张社区居委会,76,22,1,84
周楼社区居委会,135,27,2,113
苏源社区居委会,362,55,10,203
金桥社区居委会,54,16,5,57
光华社区居委会,55,16,4,47
傅楼社区居委会,61,18,4,49
景湖社区居委会,77,21,6,58
联群社区居委会,108,20,8,74
仝圩社区居委会,182,29,5,120
前徐社区居委会,104,22,10,77
庄楼社区居委会,39,13,0,41
苏塘社区居委会,26,8,0,26
陈楼村委会,19,12,0,35
张宋村委会,24,12,0,32
柳园村委会,39,10,0,32
鸡宝村委会,19,7,0,29
土山村委会,21,15,0,28
葛庄村委会,6,4,0,5
王门村委会,9,5,0,8
花厅社区居委会,389,84,9,209
张刘村委会,22,8,0,35
一里王村委会,33,8,0,45
徐厂村委会,9,7,0,18
三里村委会,14,5,0,29
庄河村委会,19,10,4,27
朱集社区居委会,12,9,1,20
姚洼村委会,24,10,0,27
常台村委会,24,10,0,28
苏河村委会,24,10,0,34
龙山社区居委会,15,8,0,24
吴桥社区居委会,13,9,0,23
魏楼村委会,24,4,0,22
高南社区居委会,44,22,0,58
高作社区,36,23,0,54
滕庄社区居委会,52,21,1,57
曹庄社区居委会,42,15,0,27
官杨社区居委会,19,11,0,19
石墩村委会,23,12,0,25
夏庙村委会,40,16,0,39
姚绳村委会,30,16,0,36
大庄村委会,22,15,0,41
张皮村委会,24,10,0,33
金塘村委会,24,18,1,50
后刘村委会,24,18,1,48
季庄村委会,24,9,0,25
沙集社区居委会,46,17,4,98
东风社区居委会,316,80,12,231
沙圩社区居委会,33,16,4,88
和平社区居委会,1262,159,54,583
朱庙村委会,18,7,0,33
余圩村委会,17,9,0,29
三丁村委会,29,15,1,65
仝圩村委会,15,10,0,25
杨瓦村委会,29,13,1,52
丁陈村委会,29,13,1,52
大顾村委会,20,8,0,23
夏圩村委会,43,19,1,71
商湖村委会,38,19,1,72
魏集村委会,24,4,0,24
兴国村委会,26,16,2,95
陆园村委会,13,11,2,64
蔡吴村委会,9,8,0,29
凌城社区居委会,33,13,0,50
民主社区居委会,1500,205,69,697
城北社区居委会,491,81,14,280
张付社区居委会,516,78,15,290
陶炉社区居委会,186,47,6,173
杨圩社区居委会,10,6,0,4
凌东村委会,15,13,0,16
杜沈村委会,28,13,0,43
王集村委会,19,10,4,28
新楼村委会,30,14,0,44
沙庄村委会,17,9,0,32
方庄村委会,28,13,0,45
胜利村委会,16,5,0,13
李圩村委会,11,10,0,16
新李村委会,254,47,5,123
秦圩村委会,88,30,9,112
棋杆村委会,22,10,0,26
凌闸村委会,18,10,4,24
永丰村委会,28,9,3,34
龙河村委会,10,10,0,14
凌龙村委会,92,30,9,115
前刘村委会,24,10,0,33
王林社区居委会,19,11,0,25
姚圩社区居委会,209,29,1,117
倪庄社区居委会,35,16,0,34
王楼村委会,20,11,0,38
王庄村委会,20,11,0,28
朱开村委会,15,13,0,16
腰圩村委会,17,9,0,29
魏桥村委会,59,18,0,62
东倪村委会,28,9,0,37
大李村委会,25,13,0,37
沙祠村委会,30,11,0,30
王术村委会,24,10,0,34
仝海村委会,26,11,0,31
高楼村委会,69,28,2,61
顾庄村委会,18,12,0,18
新龙村委会,11,6,0,6
陈老庄村委会,6,7,0,4
陈平楼村委会,6,6,0,4
陆庄村委会,20,15,0,26
高党社区居委会,280,41,14,153
夏楼村委会,84,15,4,71
白湖村委会,6,4,0,10
东朱村委会,23,12,2,20
大桥村委会,25,9,2,18
徐庄村委会,19,7,0,21
梁集社区居委会,37,18,0,31
刘圩社区居委会,20,11,0,23
北河村委会,13,10,1,4
商郝村委会,31,10,0,39
梨园村委会,15,9,0,19
孙庙村委会,17,13,0,23
刘祠村委会,29,13,0,24
李圩村委会,11,10,0,15
林庄村委会,10,10,0,23
前营村委会,12,10,0,10
胡巷村委会,20,11,0,21
古樟村委会,101,20,4,81
仕林村委会,600,104,29,822
灵狮村委会,667,98,28,893
灵峰村委会,649,104,27,879
灵山村委会,690,104,27,892
前廊村委会,686,103,30,872
华山村委会,652,105,31,806
港塘村委会,611,106,31,836
塔前村委会,686,105,33,833
茂厦村委会,661,108,31,866
塘园村委会,648,96,25,849
彭田村委会,592,78,24,693
钞坑村委会,634,95,29,790
塘后村委会,670,96,33,868
塘边村委会,21,5,1,12
仑后村委会,556,89,31,781
塘头村委会,233,53,17,464
上浦村委会,320,78,19,626
雪上村委会,235,76,15,526
大厦村委会,97,17,11,152
厝仔村委会,562,72,25,581
锦亭村委会,209,43,13,398
水头村委会,181,36,14,349
伍堡村委会,73,23,10,119
东园村委会,75,23,10,124
西岑村委会,75,23,10,120
西南门村委会,18,4,1,26
沙岗村民委员会,718,62,59,861
石头村民委员会,521,41,56,641
鄱阳村民委员会,749,62,60,812
罗南村民委员会,151,22,18,283
紫南村民委员会,117,13,14,207
紫洞村民委员会,138,18,17,273
东村村民委员会,567,55,50,737
上元村民委员会,467,53,43,684
溶洲村民委员会,331,32,42,562
堤田村民委员会,168,19,30,307
罗格村民委员会,141,18,23,274
吉利村民委员会,199,20,21,357
龙津村民委员会,239,27,30,363
梧村村民委员会,248,24,26,390
河滘村民委员会,252,26,28,405
杏头村民委员会,278,32,33,439
贺丰村民委员会,270,30,35,409
溪北村委会,21,3,3,8
秦溪村委会,319,32,16,176
溪东村委会,31,6,2,23
留洋村委会,338,31,16,178
王湾村委会,311,29,13,177
上村村委会,2,0,0,1
霞楼村委会,52,6,6,62
瑶峰村委会,31,8,1,41
洋埔村委会,473,77,33,412
积库村委会,76,14,2,79
岩前村委会,137,22,0,99
温东村委会,33,3,0,21
坝津村委会,128,13,2,169
锦山村委会,45,9,1,53
后江村委会,30,0,1,9
上塘社区居委会,98,17,0,99
前沁村委会,54,10,3,92
先锋村委会,41,2,3,66
武盛村委会,26,3,1,46
山星村委会,58,8,1,47
溪边村委会,58,8,1,48
凤珍村委会,23,12,4,44
假山村委会,22,15,4,52
庄安村委会,25,15,4,75
南梅村委会,15,16,2,59
建林村委会,22,13,3,55
八联村委会,76,18,6,126
新王桥村委会,110,18,7,352
良三村委会,94,13,4,289
凤桥村委会,106,20,9,336
刁西村委会,52,17,0,53
吉埠村委会,433,37,12,300
营盘河村委会,25,15,1,24
罗家坡村委会,18,11,0,15
小刘村村委会,1500,234,34,894
人民庄子村委会,4,2,0,3
华阳村委会,109,13,9,71
洪门社区居民委员会,1295,172,36,526
乔村村委会,5,0,0,5
杜桥村村民委员会,35,5,3,43
黄碧街村村民委员会,78,9,5,37
高潮村村民委员会,47,8,2,36
北山村村民委员会,46,8,2,39
上王村村民委员会,70,10,2,60
洋山村村民委员会,1,0,0,0
笕川村村民委员会,45,9,1,52
兰口村村民委员会,13,3,0,23
东渡村村民委员会,8,4,0,7
土桥村村民委员会,14,2,0,21
西大街村委会,14,2,0,21
南甘河村委会,181,39,7,104
窝北村委会,10,3,0,11
新村村委会,143,11,5,71
冯家村村委会,11,1,0,14
雪村村委会,9,3,0,8
大王庄村委会,9,3,0,8
大张家庄村委会,14,3,0,24
官厅村委会,36,14,3,59
西辛庄村委会,21,4,0,22
龙堂村委会,6,1,0,12
河南留善寺村委会,9,1,0,6
西堑里村委会,13,1,0,10
西乾泊村委会,19,4,0,13
韩村二分村村委会,11,1,0,14
南曹庄村委会,8,1,0,5
龙泉村委会,177,10,12,132
龙塘社区居民委员会,176,10,12,130
井楼村委会,305,68,5,173
沙沟村委会,244,61,4,158
东尚里村委会,246,46,5,113
西尚里村委会,208,28,5,87
刘台村委会,17,4,0,11
花园村委会,118,31,0,129
杜村社区居民委员会,2,0,0,3
陈家屯村委会,15,1,4,19
付家村委会,8,1,0,14
李家庵村委会,10,5,0,18
马家村委会,2,0,0,2
王村村委会,14,8,0,21
小行村委会,138,34,1,161
陆家村委会,24,5,0,48
魏家屯村委会,41,4,1,46
小窑村委会,11,2,0,27
李哥庄村委会,94,13,0,100
七星村委会,171,30,9,122
尚庄村村民委员会,39,12,2,45
小裴城村村民委员会,13,7,0,14
仙景村委会,6,1,0,5
北斗村委会,272,31,10,264
新厝村委会,367,53,14,316
杨二村委会,245,20,9,359
平东村委会,82,3,16,196
龙口村委会,563,31,38,581
新和村委会,327,22,21,451
平山村委会,89,3,12,200
平西村委会,127,11,15,238
永乐村委会,20,0,2,41
红群村委会,49,1,3,104
保良村委会,57,4,3,113
李溪村委会,39,0,4,70
凤凰村委会,462,27,31,544
山下村委会,50,1,9,118
三凤村委会,81,2,12,184
象山村委会,61,3,8,141
秀塘村委会,43,3,6,122
竹湖村委会,23,1,0,48
联安村委会,27,2,0,59
北兴村委会,44,4,3,73
莘田二村委会,72,2,8,131
马岭村委会,85,17,10,392
中心村委会,18,2,0,37
西头村委会,119,21,12,622
义山村委会,126,19,12,459
军田村委会,150,24,12,803
前进村委会,144,21,9,800
振兴村委会,150,21,10,843
联合村委会,174,21,9,897
合成村委会,180,25,12,916
益群村委会,171,21,10,873
新扬村委会,158,19,9,743
旗新村委会,124,14,6,613
新民村委会,174,15,6,125
新庄村委会,173,18,18,286
瑞边村委会,55,0,3,245
上垟庄社区,349,59,19,196
宫后陈社区,353,58,19,196
东仓社区,351,58,17,193
渔塘口社区,329,56,16,169
坝头村委会,407,48,22,222
上江村委会,328,49,17,178
沪山村委会,168,38,9,99
百丈村委会,333,54,17,186
山北底村委会,103,25,4,85
华山村委会,244,42,10,153
双益村委会,351,56,20,181
象中村委会,349,63,16,244
刘北村委会,249,53,11,180
刘南村委会,361,64,16,189
方北村委会,158,32,6,425
二河村委会,97,37,9,78
后岸村委会,88,36,8,78
前东村委会,322,58,43,283
双龙村委会,59,13,10,32
张东村委会,3,1,1,0
韩家垟村委会,199,52,13,175
徐家庄村委会,337,58,17,223
陈家宅村委会,7,5,2,4
下水门村委会,10,6,1,5
山前村委会,10,6,1,6
上黄村委会,72,16,3,75
芙蓉村委会,139,51,10,118
八岱村委会,44,7,2,23
谢垟底村委会,92,45,8,71
后谢村委会,93,37,3,78
管店村委会,122,47,3,92
倒桥村委会,159,32,6,410
吴家堡村委会,76,23,5,103
余庄村委会,5,4,0,5
霞关村委会,5,4,0,6
沿浦村委会,9,3,1,2
莲花村民委员会,9,2,1,12
马路村委会,113,27,2,80
龙山村委会,319,35,14,476
北大村委会,744,54,19,922
七境社区居委会,140,17,5,269
井后村委会,148,22,6,284
和平村委会,150,20,5,271
横塘村委会,117,17,5,236
瑶台村委会,131,16,4,237
沙堤村委会,118,19,5,246
东埭村委会,17,1,0,8
徐厝村委会,89,14,2,150
江东村委会,84,8,2,141
华东村委会,58,9,2,82
华中村委会,119,15,5,155
华堤村委会,17,1,0,8
下江头村委会,360,40,4,448
西洪村委会,17,1,0,8
下坂村委会,17,1,0,8
锦墩村委会,17,1,0,8
南梧塘村委会,275,26,12,477
扬美村委会,308,33,13,486
白埕村委会,45,11,1,74
港利村委会,336,49,12,375
阳城村委会,333,49,12,386
樟桥村委会,35,5,0,24
厝柄村委会,200,26,9,341
蒲坂村委会,35,5,0,24
沟尾村委会,113,16,4,228
凌厝村委会,97,11,2,195
程家桥村民委员会,87,24,1,61
毛寨村委会,43,4,6,40
李克寨村委会,406,54,8,176
何家疃社区村委会,178,46,4,129
徐家当门村委会,33,7,0,30
渚汀社区村委会,27,2,0,21
五个庄村委会,266,69,6,171
八里庄村委会,25,6,1,65
岚上村委会,456,108,16,252
河北村村委会,101,18,3,102
东百楼村村委会,338,55,12,222
北沟头村村委会,385,34,23,296
水东村委会,379,34,23,298
窦庄村委会,149,21,0,90
田寺村委会,10,4,0,4
